,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
220,5400.0,40.0,5.0,30.0,0.8303333333333334,388.29041
221,5400.0,40.0,5.0,30.0,0.8171666666666667,375.613478
222,5400.0,40.0,5.0,30.0,0.8270000000000001,380.76277000000016
223,5400.0,40.0,5.0,30.0,0.8059999999999999,376.885709
224,5400.0,40.0,5.0,30.0,0.8255,377.026007
225,5400.0,40.0,5.0,30.0,0.8208333333333333,372.253921
226,5400.0,40.0,5.0,30.0,0.7911666666666667,407.574829
227,5400.0,40.0,5.0,30.0,0.8203333333333334,362.041847
228,5400.0,40.0,5.0,30.0,0.8081666666666667,375.968733
229,5400.0,40.0,5.0,30.0,0.8153333333333334,381.543197
230,5400.0,40.0,5.0,40.0,0.8226666666666667,496.026576
231,5400.0,40.0,5.0,40.0,0.8258333333333333,533.464646
232,5400.0,40.0,5.0,40.0,0.8186666666666667,490.401671
233,5400.0,40.0,5.0,40.0,0.8306666666666667,503.209713
234,5400.0,40.0,5.0,40.0,0.8308333333333333,498.304533
235,5400.0,40.0,5.0,40.0,0.8376666666666667,500.937541
236,5400.0,40.0,5.0,40.0,0.8433333333333334,503.403036
237,5400.0,40.0,5.0,40.0,0.8236666666666667,501.544752
238,5400.0,40.0,5.0,40.0,0.8361666666666666,506.484207
239,5400.0,40.0,5.0,40.0,0.8303333333333334,522.6477940000002
240,5400.0,40.0,15.0,10.0,0.8641666666666666,243.93555
241,5400.0,40.0,15.0,10.0,0.8596666666666667,226.722904
242,5400.0,40.0,15.0,10.0,0.8445,228.575182
243,5400.0,40.0,15.0,10.0,0.8423333333333334,230.31112
244,5400.0,40.0,15.0,10.0,0.8581666666666666,234.470459
245,5400.0,40.0,15.0,10.0,0.8306666666666667,224.316717
246,5400.0,40.0,15.0,10.0,0.8320000000000001,214.957067
247,5400.0,40.0,15.0,10.0,0.8463333333333334,241.400714
248,5400.0,40.0,15.0,10.0,0.8473333333333334,234.96771
249,5400.0,40.0,15.0,10.0,0.8643333333333333,245.653729
250,5400.0,40.0,15.0,20.0,0.894,449.429903
251,5400.0,40.0,15.0,20.0,0.8995,460.838435
